371	-0.288435
372	-0.278458
373	-0.268481
374	-0.258503
375	-0.248526
376	-0.238549
377	-0.228571
378	-0.218594
379	-0.208617
380	-0.198639
381	-0.188662
382	-0.178685
383	-0.168707
384	-0.15873
385	-0.148753
386	-0.138776
387	-0.128798
388	-0.118821
389	-0.108844
390	-0.0988662
391	-0.0888889
392	-0.0789116
393	-0.0689342
394	-0.0589569
395	-0.0489796
396	-0.0390023
397	-0.0290249
398	-0.0190476
399	-0.00907029
400	0.000907029
401	0.0108844
402	0.0208617
403	0.030839
404	0.0408163
405	0.0507937
406	0.060771
407	0.0707483
408	0.0807256
409	0.0907029
410	0.10068
411	0.110658
412	0.120635
413	0.130612
414	0.14059
415	0.150567
416	0.160544
417	0.170522
418	0.180499
419	0.190476
420	0.200454
421	0.210431
422	0.220408
423	0.230385
424	0.240363
425	0.25034
426	0.260317
427	0.270295
428	0.280272
429	0.290249
430	0.300227
431	0.310204
432	0.320181
433	0.330159
434	0.340136
435	0.350113
436	0.360091
437	0.370068
438	0.380045
439	0.390023
440	0.4
441	0.409977
442	0.419955
443	0.429932
444	0.439909
445	0.449887
446	0.459864
447	0.469841
448	0.479819
449	0.489796
450	0.499773
451	0.509751
452	0.519728
453	0.529705
454	0.539683
455	0.54966
456	0.559637
457	0.569615
458	0.579592
459	0.589569
460	0.599546
461	0.609524
462	0.619501
463	0.629478
464	0.639456
465	0.649433
466	0.65941
467	0.669388
468	0.679365
469	0.689342
470	0.69932
471	0.709297
472	0.719274
473	0.729252
474	0.739229
475	0.749206
476	0.759184
477	0.769161
478	0.779138
479	0.789116
480	0.799093
481	0.80907
482	0.819048
483	0.829025
484	0.839002
485	0.84898
486	0.858957
487	0.868934
488	0.878912
489	0.888889
490	0.898866
491	0.908844
492	0.918821
493	0.928798
494	0.938776
495	0.948753
496	0.95873
497	0.968707
498	0.978685
499	0.988662
500	0.998639
501	-0.991383
502	-0.981406
503	-0.971429
504	-0.961451
505	-0.951474
506	-0.941497
507	-0.931519
508	-0.921542
509	-0.911565
510	-0.901587
511	-0.89161
512	-0.881633
513	-0.871655
514	-0.861678
515	-0.851701
516	-0.841723
517	-0.831746
518	-0.821769
519	-0.811791
520	-0.801814
521	-0.791837
522	-0.781859
523	-0.771882
524	-0.761905
525	-0.751927
526	-0.74195
527	-0.731973
528	-0.721995
529	-0.712018
530	-0.702041
531	-0.692063
532	-0.682086
533	-0.672109
534	-0.662132
535	-0.652154
536	-0.642177
537	-0.6322
538	-0.622222
539	-0.612245
540	-0.602268
541	-0.59229
542	-0.582313
543	-0.572336
544	-0.562358
545	-0.552381
546	-0.542404
547	-0.532426
548	-0.522449
549	-0.512472
550	-0.502494
551	-0.492517
552	-0.48254
553	-0.472562
554	-0.462585
555	-0.452608
556	-0.44263
557	-0.432653
558	-0.422676
559	-0.412698
560	-0.402721
561	-0.392744
562	-0.382766
563	-0.372789
564	-0.362812
565	-0.352834
566	-0.342857
567	-0.33288
568	-0.322902
569	-0.312925
570	-0.302948
571	-0.292971
572	-0.282993
573	-0.273016
574	-0.263039
575	-0.253061
576	-0.243084
577	-0.233107
578	-0.223129
579	-0.213152
580	-0.203175
581	-0.193197
582	-0.18322
583	-0.173243
584	-0.163265
585	-0.153288
586	-0.143311
587	-0.133333
588	-0.123356
589	-0.113379
590	-0.103401
591	-0.093424
592	-0.0834467
593	-0.0734694
594	-0.0634921
595	-0.0535147
596	-0.0435374
597	-0.0335601
598	-0.0235828
599	-0.0136054
600	-0.00362812
601	0.00634921
602	0.0163265
603	0.0263039
604	0.0362812
605	0.0462585
606	0.0562358
607	0.0662132
608	0.0761905
609	0.0861678
610	0.0961451
611	0.106122
612	0.1161
613	0.126077
614	0.136054
615	0.146032
616	0.156009
617	0.165986
618	0.175964
619	0.185941
620	0.195918
621	0.205896
